mouse,Region ID,mpi,side,parent,daughter,treatment,sex,marker,% pathology pTau
406,620,9,right,ORBm,ORBm5,AD PHF/mPFF,f,pTau,0.016417314
407,620,9,right,ORBm,ORBm5,AD PHF/mPFF,f,pTau,0.001992261
408,620,9,right,ORBm,ORBm5,AD PHF/mPFF,f,pTau,0
410,620,6,right,ORBm,ORBm5,AD PHF/mPFF,f,pTau,0.001144395
411,620,6,right,ORBm,ORBm5,AD PHF/mPFF,f,pTau,0.000864948
412,620,6,right,ORBm,ORBm5,mPFF,f,pTau,0
413,620,4,right,ORBm,ORBm5,mPFF,f,pTau,0
414,620,4,right,ORBm,ORBm5,mPFF,f,pTau,0
415,620,4,right,ORBm,ORBm5,mPFF,f,pTau,0
416,620,4,right,ORBm,ORBm5,mPFF,f,pTau,0.000121356
417,620,9,right,ORBm,ORBm5,mPFF,f,pTau,0.001048586
421,620,9,right,ORBm,ORBm5,mPFF,f,pTau,0
422,620,6,right,ORBm,ORBm5,AD PHF/mPFF,f,pTau,0.000447691
423,620,6,right,ORBm,ORBm5,mPFF,f,pTau,0
424,620,6,right,ORBm,ORBm5,mPFF,f,pTau,0
401,910,4,right,ORBm,ORBm6a,AD PHF/mPFF,f,pTau,0
402,910,4,right,ORBm,ORBm6a,AD PHF/mPFF,f,pTau,0
403,910,4,right,ORBm,ORBm6a,AD PHF/mPFF,f,pTau,8.41E-05
404,910,4,right,ORBm,ORBm6a,AD PHF/mPFF,f,pTau,0
405,910,9,right,ORBm,ORBm6a,AD PHF/mPFF,f,pTau,0.002214685
406,910,9,right,ORBm,ORBm6a,AD PHF/mPFF,f,pTau,0.016417314
407,910,9,right,ORBm,ORBm6a,AD PHF/mPFF,f,pTau,0.001992261
408,910,9,right,ORBm,ORBm6a,AD PHF/mPFF,f,pTau,0
410,910,6,right,ORBm,ORBm6a,AD PHF/mPFF,f,pTau,0.001144395
411,910,6,right,ORBm,ORBm6a,AD PHF/mPFF,f,pTau,0.000864948
412,910,6,right,ORBm,ORBm6a,mPFF,f,pTau,0
413,910,4,right,ORBm,ORBm6a,mPFF,f,pTau,0
414,910,4,right,ORBm,ORBm6a,mPFF,f,pTau,0
415,910,4,right,ORBm,ORBm6a,mPFF,f,pTau,0
416,910,4,right,ORBm,ORBm6a,mPFF,f,pTau,0.000121356
417,910,9,right,ORBm,ORBm6a,mPFF,f,pTau,0.001048586
421,910,9,right,ORBm,ORBm6a,mPFF,f,pTau,0
422,910,6,right,ORBm,ORBm6a,AD PHF/mPFF,f,pTau,0.000447691
423,910,6,right,ORBm,ORBm6a,mPFF,f,pTau,0
407,527696977,9,right,ORBm,ORBm6b,AD PHF/mPFF,f,pTau,0.001992261
411,527696977,6,right,ORBm,ORBm6b,AD PHF/mPFF,f,pTau,0.000864948
401,969,4,right,ORBvl,ORBvl1,AD PHF/mPFF,f,pTau,0
402,969,4,right,ORBvl,ORBvl1,AD PHF/mPFF,f,pTau,0.002209876
403,969,4,right,ORBvl,ORBvl1,AD PHF/mPFF,f,pTau,0
404,969,4,right,ORBvl,ORBvl1,AD PHF/mPFF,f,pTau,0.00307139
410,969,6,right,ORBvl,ORBvl1,AD PHF/mPFF,f,pTau,0.000975163
413,969,4,right,ORBvl,ORBvl1,mPFF,f,pTau,0
414,969,4,right,ORBvl,ORBvl1,mPFF,f,pTau,0
415,969,4,right,ORBvl,ORBvl1,mPFF,f,pTau,0.000108063
416,969,4,right,ORBvl,ORBvl1,mPFF,f,pTau,0.000476707
417,969,9,right,ORBvl,ORBvl1,mPFF,f,pTau,0.000218497
421,969,9,right,ORBvl,ORBvl1,mPFF,f,pTau,0.000713478
423,969,6,right,ORBvl,ORBvl1,mPFF,f,pTau,0
424,969,6,right,ORBvl,ORBvl1,mPFF,f,pTau,0
401,288,4,right,ORBvl,ORBvl2/3,AD PHF/mPFF,f,pTau,0
402,288,4,right,ORBvl,ORBvl2/3,AD PHF/mPFF,f,pTau,0.002209876
403,288,4,right,ORBvl,ORBvl2/3,AD PHF/mPFF,f,pTau,0
404,288,4,right,ORBvl,ORBvl2/3,AD PHF/mPFF,f,pTau,0.00307139
405,288,9,right,ORBvl,ORBvl2/3,AD PHF/mPFF,f,pTau,0.004523727
406,288,9,right,ORBvl,ORBvl2/3,AD PHF/mPFF,f,pTau,0.016020983
407,288,9,right,ORBvl,ORBvl2/3,AD PHF/mPFF,f,pTau,0.002820753
408,288,9,right,ORBvl,ORBvl2/3,AD PHF/mPFF,f,pTau,0
410,288,6,right,ORBvl,ORBvl2/3,AD PHF/mPFF,f,pTau,0.000975163
411,288,6,right,ORBvl,ORBvl2/3,AD PHF/mPFF,f,pTau,0.000214149
412,288,6,right,ORBvl,ORBvl2/3,mPFF,f,pTau,0
413,288,4,right,ORBvl,ORBvl2/3,mPFF,f,pTau,0
414,288,4,right,ORBvl,ORBvl2/3,mPFF,f,pTau,0
415,288,4,right,ORBvl,ORBvl2/3,mPFF,f,pTau,0.000108063
416,288,4,right,ORBvl,ORBvl2/3,mPFF,f,pTau,0.000476707
417,288,9,right,ORBvl,ORBvl2/3,mPFF,f,pTau,0.000218497
421,288,9,right,ORBvl,ORBvl2/3,mPFF,f,pTau,0.000713478
422,288,6,right,ORBvl,ORBvl2/3,AD PHF/mPFF,f,pTau,0.000709749
423,288,6,right,ORBvl,ORBvl2/3,mPFF,f,pTau,0
424,288,6,right,ORBvl,ORBvl2/3,mPFF,f,pTau,0
401,1125,4,right,ORBvl,ORBvl5,AD PHF/mPFF,f,pTau,0
402,1125,4,right,ORBvl,ORBvl5,AD PHF/mPFF,f,pTau,0.002209876
403,1125,4,right,ORBvl,ORBvl5,AD PHF/mPFF,f,pTau,0
404,1125,4,right,ORBvl,ORBvl5,AD PHF/mPFF,f,pTau,0.00307139
405,1125,9,right,ORBvl,ORBvl5,AD PHF/mPFF,f,pTau,0.004523727
406,1125,9,right,ORBvl,ORBvl5,AD PHF/mPFF,f,pTau,0.016020983
407,1125,9,right,ORBvl,ORBvl5,AD PHF/mPFF,f,pTau,0.002820753
408,1125,9,right,ORBvl,ORBvl5,AD PHF/mPFF,f,pTau,0
410,1125,6,right,ORBvl,ORBvl5,AD PHF/mPFF,f,pTau,0.000975163
411,1125,6,right,ORBvl,ORBvl5,AD PHF/mPFF,f,pTau,0.000214149
412,1125,6,right,ORBvl,ORBvl5,mPFF,f,pTau,0
413,1125,4,right,ORBvl,ORBvl5,mPFF,f,pTau,0
414,1125,4,right,ORBvl,ORBvl5,mPFF,f,pTau,0
415,1125,4,right,ORBvl,ORBvl5,mPFF,f,pTau,0.000108063
416,1125,4,right,ORBvl,ORBvl5,mPFF,f,pTau,0.000476707
417,1125,9,right,ORBvl,ORBvl5,mPFF,f,pTau,0.000218497
421,1125,9,right,ORBvl,ORBvl5,mPFF,f,pTau,0.000713478
422,1125,6,right,ORBvl,ORBvl5,AD PHF/mPFF,f,pTau,0.000709749
423,1125,6,right,ORBvl,ORBvl5,mPFF,f,pTau,0
424,1125,6,right,ORBvl,ORBvl5,mPFF,f,pTau,0
401,608,4,right,ORBvl,ORBvl6a,AD PHF/mPFF,f,pTau,0
402,608,4,right,ORBvl,ORBvl6a,AD PHF/mPFF,f,pTau,0.002209876
403,608,4,right,ORBvl,ORBvl6a,AD PHF/mPFF,f,pTau,0
404,608,4,right,ORBvl,ORBvl6a,AD PHF/mPFF,f,pTau,0.00307139
405,608,9,right,ORBvl,ORBvl6a,AD PHF/mPFF,f,pTau,0.004523727
406,608,9,right,ORBvl,ORBvl6a,AD PHF/mPFF,f,pTau,0.016020983
407,608,9,right,ORBvl,ORBvl6a,AD PHF/mPFF,f,pTau,0.002820753
408,608,9,right,ORBvl,ORBvl6a,AD PHF/mPFF,f,pTau,0
410,608,6,right,ORBvl,ORBvl6a,AD PHF/mPFF,f,pTau,0.000975163
411,608,6,right,ORBvl,ORBvl6a,AD PHF/mPFF,f,pTau,0.000214149
412,608,6,right,ORBvl,ORBvl6a,mPFF,f,pTau,0
413,608,4,right,ORBvl,ORBvl6a,mPFF,f,pTau,0
414,608,4,right,ORBvl,ORBvl6a,mPFF,f,pTau,0
415,608,4,right,ORBvl,ORBvl6a,mPFF,f,pTau,0.000108063
416,608,4,right,ORBvl,ORBvl6a,mPFF,f,pTau,0.000476707
417,608,9,right,ORBvl,ORBvl6a,mPFF,f,pTau,0.000218497
421,608,9,right,ORBvl,ORBvl6a,mPFF,f,pTau,0.000713478
422,608,6,right,ORBvl,ORBvl6a,AD PHF/mPFF,f,pTau,0.000709749
423,608,6,right,ORBvl,ORBvl6a,mPFF,f,pTau,0
424,608,6,right,ORBvl,ORBvl6a,mPFF,f,pTau,0
401,680,4,right,ORBvl,ORBvl6b,AD PHF/mPFF,f,pTau,0
406,680,9,right,ORBvl,ORBvl6b,AD PHF/mPFF,f,pTau,0.016020983
407,680,9,right,ORBvl,ORBvl6b,AD PHF/mPFF,f,pTau,0.002820753
411,680,6,right,ORBvl,ORBvl6b,AD PHF/mPFF,f,pTau,0.000214149
412,680,6,right,ORBvl,ORBvl6b,mPFF,f,pTau,0
401,754,4,right,OT,OT,AD PHF/mPFF,f,pTau,0.000216907
402,754,4,right,OT,OT,AD PHF/mPFF,f,pTau,0.000314482
403,754,4,right,OT,OT,AD PHF/mPFF,f,pTau,9.90E-05
404,754,4,right,OT,OT,AD PHF/mPFF,f,pTau,7.74E-05
405,754,9,right,OT,OT,AD PHF/mPFF,f,pTau,0.011312803
406,754,9,right,OT,OT,AD PHF/mPFF,f,pTau,0.001270613
407,754,9,right,OT,OT,AD PHF/mPFF,f,pTau,0.001506782
408,754,9,right,OT,OT,AD PHF/mPFF,f,pTau,0.002303872
410,754,6,right,OT,OT,AD PHF/mPFF,f,pTau,0.003722355
411,754,6,right,OT,OT,AD PHF/mPFF,f,pTau,0.000753505
412,754,6,right,OT,OT,mPFF,f,pTau,0.000273054
413,754,4,right,OT,OT,mPFF,f,pTau,0
414,754,4,right,OT,OT,mPFF,f,pTau,0
415,754,4,right,OT,OT,mPFF,f,pTau,0
416,754,4,right,OT,OT,mPFF,f,pTau,0
417,754,9,right,OT,OT,mPFF,f,pTau,0
419,754,9,right,OT,OT,mPFF,f,pTau,0
420,754,9,right,OT,OT,mPFF,f,pTau,0
421,754,9,right,OT,OT,mPFF,f,pTau,0.000214888
422,754,6,right,OT,OT,AD PHF/mPFF,f,pTau,0.00554111
423,754,6,right,OT,OT,mPFF,f,pTau,0
424,754,6,right,OT,OT,mPFF,f,pTau,0
410,763,6,right,OV,OV,AD PHF/mPFF,f,pTau,0
412,763,6,right,OV,OV,mPFF,f,pTau,0
415,763,4,right,OV,OV,mPFF,f,pTau,0
422,763,6,right,OV,OV,AD PHF/mPFF,f,pTau,0.040022004
423,763,6,right,OV,OV,mPFF,f,pTau,0
401,771,4,right,P,P,AD PHF/mPFF,f,pTau,0.000150165
402,771,4,right,P,P,AD PHF/mPFF,f,pTau,0
403,771,4,right,P,P,AD PHF/mPFF,f,pTau,0.011850217
404,771,4,right,P,P,AD PHF/mPFF,f,pTau,0
405,771,9,right,P,P,AD PHF/mPFF,f,pTau,0.02230293
406,771,9,right,P,P,AD PHF/mPFF,f,pTau,0.005817169
407,771,9,right,P,P,AD PHF/mPFF,f,pTau,0.001513458
408,771,9,right,P,P,AD PHF/mPFF,f,pTau,0.003340115
410,771,6,right,P,P,AD PHF/mPFF,f,pTau,0.007648281
411,771,6,right,P,P,AD PHF/mPFF,f,pTau,0.019908444
412,771,6,right,P,P,mPFF,f,pTau,0.000506312
413,771,4,right,P,P,mPFF,f,pTau,0
414,771,4,right,P,P,mPFF,f,pTau,0.000739146
416,771,4,right,P,P,mPFF,f,pTau,7.00E-05
417,771,9,right,P,P,mPFF,f,pTau,0.000614456
419,771,9,right,P,P,mPFF,f,pTau,0.000284575
420,771,9,right,P,P,mPFF,f,pTau,0.000184298
421,771,9,right,P,P,mPFF,f,pTau,0.000381458
422,771,6,right,P,P,AD PHF/mPFF,f,pTau,0.00049649
423,771,6,right,P,P,mPFF,f,pTau,8.75E-05
424,771,6,right,P,P,mPFF,f,pTau,0.000490635
401,780,4,right,PA,PA,AD PHF/mPFF,f,pTau,0.000438242
402,780,4,right,PA,PA,AD PHF/mPFF,f,pTau,0.000882454
403,780,4,right,PA,PA,AD PHF/mPFF,f,pTau,6.86E-05
404,780,4,right,PA,PA,AD PHF/mPFF,f,pTau,0.002355206
405,780,9,right,PA,PA,AD PHF/mPFF,f,pTau,0.003407898
406,780,9,right,PA,PA,AD PHF/mPFF,f,pTau,0.019580387
407,780,9,right,PA,PA,AD PHF/mPFF,f,pTau,0.015944594
408,780,9,right,PA,PA,AD PHF/mPFF,f,pTau,0.035200718
410,780,6,right,PA,PA,AD PHF/mPFF,f,pTau,0.000979198
411,780,6,right,PA,PA,AD PHF/mPFF,f,pTau,0.010330934
412,780,6,right,PA,PA,mPFF,f,pTau,0.000858612
413,780,4,right,PA,PA,mPFF,f,pTau,0.000382733
414,780,4,right,PA,PA,mPFF,f,pTau,0.000162433
415,780,4,right,PA,PA,mPFF,f,pTau,0.00167435
416,780,4,right,PA,PA,mPFF,f,pTau,0.000438688
417,780,9,right,PA,PA,mPFF,f,pTau,0.014936313
419,780,9,right,PA,PA,mPFF,f,pTau,0.003016441
420,780,9,right,PA,PA,mPFF,f,pTau,0.002319868
421,780,9,right,PA,PA,mPFF,f,pTau,0.001216434
422,780,6,right,PA,PA,AD PHF/mPFF,f,pTau,0.002119055
423,780,6,right,PA,PA,mPFF,f,pTau,0
424,780,6,right,PA,PA,mPFF,f,pTau,0
401,606826663,4,right,Pa4,Pa4,AD PHF/mPFF,f,pTau,0.006296854
403,606826663,4,right,Pa4,Pa4,AD PHF/mPFF,f,pTau,0
406,606826663,9,right,Pa4,Pa4,AD PHF/mPFF,f,pTau,0.007574501
407,606826663,9,right,Pa4,Pa4,AD PHF/mPFF,f,pTau,0
408,606826663,9,right,Pa4,Pa4,AD PHF/mPFF,f,pTau,0.002960541
411,606826663,6,right,Pa4,Pa4,AD PHF/mPFF,f,pTau,0
412,606826663,6,right,Pa4,Pa4,mPFF,f,pTau,0.004655587
416,606826663,4,right,Pa4,Pa4,mPFF,f,pTau,0
417,606826663,9,right,Pa4,Pa4,mPFF,f,pTau,0
420,606826663,9,right,Pa4,Pa4,mPFF,f,pTau,0
421,606826663,9,right,Pa4,Pa4,mPFF,f,pTau,0
401,788,4,right,PAA,PAA,AD PHF/mPFF,f,pTau,0.000336011
402,788,4,right,PAA,PAA,AD PHF/mPFF,f,pTau,0
403,788,4,right,PAA,PAA,AD PHF/mPFF,f,pTau,0
404,788,4,right,PAA,PAA,AD PHF/mPFF,f,pTau,0
405,788,9,right,PAA,PAA,AD PHF/mPFF,f,pTau,0.005565687
406,788,9,right,PAA,PAA,AD PHF/mPFF,f,pTau,0.0121013
407,788,9,right,PAA,PAA,AD PHF/mPFF,f,pTau,0.04477567
408,788,9,right,PAA,PAA,AD PHF/mPFF,f,pTau,0.004594609
410,788,6,right,PAA,PAA,AD PHF/mPFF,f,pTau,0.005773227
411,788,6,right,PAA,PAA,AD PHF/mPFF,f,pTau,0.004532407
412,788,6,right,PAA,PAA,mPFF,f,pTau,0.002064445
413,788,4,right,PAA,PAA,mPFF,f,pTau,0
414,788,4,right,PAA,PAA,mPFF,f,pTau,0.00065037
415,788,4,right,PAA,PAA,mPFF,f,pTau,0
416,788,4,right,PAA,PAA,mPFF,f,pTau,0
417,788,9,right,PAA,PAA,mPFF,f,pTau,0
419,788,9,right,PAA,PAA,mPFF,f,pTau,0
420,788,9,right,PAA,PAA,mPFF,f,pTau,0
421,788,9,right,PAA,PAA,mPFF,f,pTau,0
422,788,6,right,PAA,PAA,AD PHF/mPFF,f,pTau,0.003854755
423,788,6,right,PAA,PAA,mPFF,f,pTau,0
424,788,6,right,PAA,PAA,mPFF,f,pTau,0
401,795,4,right,PAG,PAG,AD PHF/mPFF,f,pTau,0.001254974
402,795,4,right,PAG,PAG,AD PHF/mPFF,f,pTau,0.003725821
403,795,4,right,PAG,PAG,AD PHF/mPFF,f,pTau,0.013257375
404,795,4,right,PAG,PAG,AD PHF/mPFF,f,pTau,0.015769844
405,795,9,right,PAG,PAG,AD PHF/mPFF,f,pTau,0.00763406
406,795,9,right,PAG,PAG,AD PHF/mPFF,f,pTau,0.016581925
407,795,9,right,PAG,PAG,AD PHF/mPFF,f,pTau,0.005479557
408,795,9,right,PAG,PAG,AD PHF/mPFF,f,pTau,0.080541054
410,795,6,right,PAG,PAG,AD PHF/mPFF,f,pTau,0.013084385
411,795,6,right,PAG,PAG,AD PHF/mPFF,f,pTau,0.019085725
412,795,6,right,PAG,PAG,mPFF,f,pTau,0.002311904
413,795,4,right,PAG,PAG,mPFF,f,pTau,0.000894035
414,795,4,right,PAG,PAG,mPFF,f,pTau,0.002214347
415,795,4,right,PAG,PAG,mPFF,f,pTau,0.001678402
416,795,4,right,PAG,PAG,mPFF,f,pTau,0.000395143
417,795,9,right,PAG,PAG,mPFF,f,pTau,0.001466235
419,795,9,right,PAG,PAG,mPFF,f,pTau,0
420,795,9,right,PAG,PAG,mPFF,f,pTau,0.003377456
421,795,9,right,PAG,PAG,mPFF,f,pTau,0.000188617
422,795,6,right,PAG,PAG,AD PHF/mPFF,f,pTau,0.001651245
423,795,6,right,PAG,PAG,mPFF,f,pTau,0.002964253
424,795,6,right,PAG,PAG,mPFF,f,pTau,0.001066589
401,803,4,right,PAL,PAL,AD PHF/mPFF,f,pTau,0.008139608
402,803,4,right,PAL,PAL,AD PHF/mPFF,f,pTau,0.005447179
403,803,4,right,PAL,PAL,AD PHF/mPFF,f,pTau,0.001240128
404,803,4,right,PAL,PAL,AD PHF/mPFF,f,pTau,0.003362027
405,803,9,right,PAL,PAL,AD PHF/mPFF,f,pTau,0.080670795
406,803,9,right,PAL,PAL,AD PHF/mPFF,f,pTau,0.11370479
407,803,9,right,PAL,PAL,AD PHF/mPFF,f,pTau,0.008046886
408,803,9,right,PAL,PAL,AD PHF/mPFF,f,pTau,0.68535307
410,803,6,right,PAL,PAL,AD PHF/mPFF,f,pTau,0.018693306
411,803,6,right,PAL,PAL,AD PHF/mPFF,f,pTau,0.024591061
412,803,6,right,PAL,PAL,mPFF,f,pTau,0.001316828
413,803,4,right,PAL,PAL,mPFF,f,pTau,0
414,803,4,right,PAL,PAL,mPFF,f,pTau,0
415,803,4,right,PAL,PAL,mPFF,f,pTau,0
416,803,4,right,PAL,PAL,mPFF,f,pTau,0.000355853
417,803,9,right,PAL,PAL,mPFF,f,pTau,0.000584214
419,803,9,right,PAL,PAL,mPFF,f,pTau,0
420,803,9,right,PAL,PAL,mPFF,f,pTau,0.001597231
421,803,9,right,PAL,PAL,mPFF,f,pTau,0
422,803,6,right,PAL,PAL,AD PHF/mPFF,f,pTau,0.061364047
423,803,6,right,PAL,PAL,mPFF,f,pTau,0.006142572
424,803,6,right,PAL,PAL,mPFF,f,pTau,0.000241086
401,843,4,right,PAR,PAR,AD PHF/mPFF,f,pTau,0.014066217
403,843,4,right,PAR,PAR,AD PHF/mPFF,f,pTau,0.021955391
404,843,4,right,PAR,PAR,AD PHF/mPFF,f,pTau,0.012947144
406,843,9,right,PAR,PAR,AD PHF/mPFF,f,pTau,0.131897985
407,843,9,right,PAR,PAR,AD PHF/mPFF,f,pTau,0.406064505
408,843,9,right,PAR,PAR,AD PHF/mPFF,f,pTau,0.070042173
410,843,6,right,PAR,PAR,AD PHF/mPFF,f,pTau,0.06193482
411,843,6,right,PAR,PAR,AD PHF/mPFF,f,pTau,0.04721702
412,843,6,right,PAR,PAR,mPFF,f,pTau,0.010624725
416,843,4,right,PAR,PAR,mPFF,f,pTau,0.003783488
417,843,9,right,PAR,PAR,mPFF,f,pTau,0.046667817
419,843,9,right,PAR,PAR,mPFF,f,pTau,0.030454633
420,843,9,right,PAR,PAR,mPFF,f,pTau,0.011292045
421,843,9,right,PAR,PAR,mPFF,f,pTau,0.025423925
422,843,6,right,PAR,PAR,AD PHF/mPFF,f,pTau,0.034058247
423,843,6,right,PAR,PAR,mPFF,f,pTau,0.002362271
401,874,4,right,PBG,PBG,AD PHF/mPFF,f,pTau,0
402,874,4,right,PBG,PBG,AD PHF/mPFF,f,pTau,0
403,874,4,right,PBG,PBG,AD PHF/mPFF,f,pTau,0
404,874,4,right,PBG,PBG,AD PHF/mPFF,f,pTau,0
405,874,9,right,PBG,PBG,AD PHF/mPFF,f,pTau,0
406,874,9,right,PBG,PBG,AD PHF/mPFF,f,pTau,0
407,874,9,right,PBG,PBG,AD PHF/mPFF,f,pTau,0
408,874,9,right,PBG,PBG,AD PHF/mPFF,f,pTau,0.003246128
410,874,6,right,PBG,PBG,AD PHF/mPFF,f,pTau,0.005100447
411,874,6,right,PBG,PBG,AD PHF/mPFF,f,pTau,0
412,874,6,right,PBG,PBG,mPFF,f,pTau,0
413,874,4,right,PBG,PBG,mPFF,f,pTau,0
414,874,4,right,PBG,PBG,mPFF,f,pTau,0
416,874,4,right,PBG,PBG,mPFF,f,pTau,0
417,874,9,right,PBG,PBG,mPFF,f,pTau,0
419,874,9,right,PBG,PBG,mPFF,f,pTau,0
420,874,9,right,PBG,PBG,mPFF,f,pTau,0
421,874,9,right,PBG,PBG,mPFF,f,pTau,0
422,874,6,right,PBG,PBG,AD PHF/mPFF,f,pTau,0
423,874,6,right,PBG,PBG,mPFF,f,pTau,0
424,874,6,right,PBG,PBG,mPFF,f,pTau,0
401,158,4,right,pc,pc,AD PHF/mPFF,f,pTau,0
402,158,4,right,pc,pc,AD PHF/mPFF,f,pTau,0.002332797
404,158,4,right,pc,pc,AD PHF/mPFF,f,pTau,0
405,158,9,right,pc,pc,AD PHF/mPFF,f,pTau,0.005004244
406,158,9,right,pc,pc,AD PHF/mPFF,f,pTau,0
407,158,9,right,pc,pc,AD PHF/mPFF,f,pTau,0
408,158,9,right,pc,pc,AD PHF/mPFF,f,pTau,0
410,158,6,right,pc,pc,AD PHF/mPFF,f,pTau,0.007869481
411,158,6,right,pc,pc,AD PHF/mPFF,f,pTau,0
412,158,6,right,pc,pc,mPFF,f,pTau,0
413,158,4,right,pc,pc,mPFF,f,pTau,0.005255735
414,158,4,right,pc,pc,mPFF,f,pTau,0.00224971
416,158,4,right,pc,pc,mPFF,f,pTau,0
419,158,9,right,pc,pc,mPFF,f,pTau,0.001548338
421,158,9,right,pc,pc,mPFF,f,pTau,0
422,158,6,right,pc,pc,AD PHF/mPFF,f,pTau,0
423,158,6,right,pc,pc,mPFF,f,pTau,0
424,158,6,right,pc,pc,mPFF,f,pTau,0.005632761
412,549009223,6,right,PC5,PC5,mPFF,f,pTau,0
416,549009223,4,right,PC5,PC5,mPFF,f,pTau,0
423,549009223,6,right,PC5,PC5,mPFF,f,pTau,0
401,907,4,right,PCN,PCN,AD PHF/mPFF,f,pTau,0
402,907,4,right,PCN,PCN,AD PHF/mPFF,f,pTau,0.000704336
403,907,4,right,PCN,PCN,AD PHF/mPFF,f,pTau,0
404,907,4,right,PCN,PCN,AD PHF/mPFF,f,pTau,0.00124793
405,907,9,right,PCN,PCN,AD PHF/mPFF,f,pTau,0
406,907,9,right,PCN,PCN,AD PHF/mPFF,f,pTau,0
407,907,9,right,PCN,PCN,AD PHF/mPFF,f,pTau,0.000928651
408,907,9,right,PCN,PCN,AD PHF/mPFF,f,pTau,0.005265921
410,907,6,right,PCN,PCN,AD PHF/mPFF,f,pTau,0.000749361
411,907,6,right,PCN,PCN,AD PHF/mPFF,f,pTau,0
412,907,6,right,PCN,PCN,mPFF,f,pTau,0.000775711
413,907,4,right,PCN,PCN,mPFF,f,pTau,0
414,907,4,right,PCN,PCN,mPFF,f,pTau,0.000545211
415,907,4,right,PCN,PCN,mPFF,f,pTau,0.00061378
416,907,4,right,PCN,PCN,mPFF,f,pTau,0
417,907,9,right,PCN,PCN,mPFF,f,pTau,0
419,907,9,right,PCN,PCN,mPFF,f,pTau,0
420,907,9,right,PCN,PCN,mPFF,f,pTau,0
421,907,9,right,PCN,PCN,mPFF,f,pTau,0.000803744
422,907,6,right,PCN,PCN,AD PHF/mPFF,f,pTau,0
423,907,6,right,PCN,PCN,mPFF,f,pTau,0
424,907,6,right,PCN,PCN,mPFF,f,pTau,0.00050512
401,576073704,4,right,PeF,PeF,AD PHF/mPFF,f,pTau,0
402,576073704,4,right,PeF,PeF,AD PHF/mPFF,f,pTau,0.022321179
403,576073704,4,right,PeF,PeF,AD PHF/mPFF,f,pTau,0.003459234
404,576073704,4,right,PeF,PeF,AD PHF/mPFF,f,pTau,0.007189635
405,576073704,9,right,PeF,PeF,AD PHF/mPFF,f,pTau,0.180281807
406,576073704,9,right,PeF,PeF,AD PHF/mPFF,f,pTau,0.060758114
407,576073704,9,right,PeF,PeF,AD PHF/mPFF,f,pTau,0.058190833
408,576073704,9,right,PeF,PeF,AD PHF/mPFF,f,pTau,0.090867564
410,576073704,6,right,PeF,PeF,AD PHF/mPFF,f,pTau,0.026903057
411,576073704,6,right,PeF,PeF,AD PHF/mPFF,f,pTau,0.032839453
412,576073704,6,right,PeF,PeF,mPFF,f,pTau,0
413,576073704,4,right,PeF,PeF,mPFF,f,pTau,0
414,576073704,4,right,PeF,PeF,mPFF,f,pTau,0
415,576073704,4,right,PeF,PeF,mPFF,f,pTau,0.000577703
416,576073704,4,right,PeF,PeF,mPFF,f,pTau,0
417,576073704,9,right,PeF,PeF,mPFF,f,pTau,0.001552366
419,576073704,9,right,PeF,PeF,mPFF,f,pTau,0
420,576073704,9,right,PeF,PeF,mPFF,f,pTau,0.005724796
421,576073704,9,right,PeF,PeF,mPFF,f,pTau,0
422,576073704,6,right,PeF,PeF,AD PHF/mPFF,f,pTau,0.03309464
423,576073704,6,right,PeF,PeF,mPFF,f,pTau,0
424,576073704,6,right,PeF,PeF,mPFF,f,pTau,0
401,540,4,right,PERI,PERI1,AD PHF/mPFF,f,pTau,0.133887137
402,540,4,right,PERI,PERI1,AD PHF/mPFF,f,pTau,0.308822257
403,540,4,right,PERI,PERI1,AD PHF/mPFF,f,pTau,0.054830458
404,540,4,right,PERI,PERI1,AD PHF/mPFF,f,pTau,0.172772368
405,540,9,right,PERI,PERI1,AD PHF/mPFF,f,pTau,1.554072488
406,540,9,right,PERI,PERI1,AD PHF/mPFF,f,pTau,0.979990549
407,540,9,right,PERI,PERI1,AD PHF/mPFF,f,pTau,0.835654602
408,540,9,right,PERI,PERI1,AD PHF/mPFF,f,pTau,1.272902823
410,540,6,right,PERI,PERI1,AD PHF/mPFF,f,pTau,2.845204257
411,540,6,right,PERI,PERI1,AD PHF/mPFF,f,pTau,0.313049053
412,540,6,right,PERI,PERI1,mPFF,f,pTau,0.033492902
413,540,4,right,PERI,PERI1,mPFF,f,pTau,0.005375809
414,540,4,right,PERI,PERI1,mPFF,f,pTau,0.004229373
415,540,4,right,PERI,PERI1,mPFF,f,pTau,0
416,540,4,right,PERI,PERI1,mPFF,f,pTau,0.002830566
417,540,9,right,PERI,PERI1,mPFF,f,pTau,0.012138372
419,540,9,right,PERI,PERI1,mPFF,f,pTau,0.009218454
420,540,9,right,PERI,PERI1,mPFF,f,pTau,0.031710948
421,540,9,right,PERI,PERI1,mPFF,f,pTau,0.00377357
422,540,6,right,PERI,PERI1,AD PHF/mPFF,f,pTau,1.590098146
423,540,6,right,PERI,PERI1,mPFF,f,pTau,0.006717136
424,540,6,right,PERI,PERI1,mPFF,f,pTau,0.00061279
401,888,4,right,PERI,PERI2/3,AD PHF/mPFF,f,pTau,0.133887137
402,888,4,right,PERI,PERI2/3,AD PHF/mPFF,f,pTau,0.308822257
403,888,4,right,PERI,PERI2/3,AD PHF/mPFF,f,pTau,0.054830458
